                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     494                                      935                  1.7500000000000000E+001                  1.4000000000000000E-002                  5.7869499028822618E+004                  1.7924411809655410E+003                  3.3211738701091366E+004                  2.9564627552318703E+004                  5.1934522412509736E+000                 -5.8258148412069408E+000                  7.3533786354681252E-001                  3.5581391220973649E-007                  2.5026870446305294E-001                  5.2399926806611990E-005                  3.5505884343648144E-003                  6.6116889250015937E-003                  1.4798610267356099E-003                  1.7500000000000000E+001                  0.0000000000000000E+000                  1.2874479652855547E+001                  2.4435526395932312E-004                  4.3769954239733266E+000                  2.2833368098280449E-002                  3.6195613738274839E-002                  1.1612917914499389E-001                  2.5897718968006075E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8315370287149173E+004                  4.6970853433278993E+004                  5.9192357383942436E+006                  2.7842196197146935E+004                  2.7831278201137724E+004                  3.8541406511435646E-029                  1.9698403088807586E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.8262225025519727E+012                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-macos-24.7.1"                                 "CRMATH"                               "20250409"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                    logdq                                    log_g                                   radius                    pressure_scale_height                                       dq                                    logxq                                    logxm                                     logE                                     logS                          pgas_div_ptotal                                      eta                                       mu                                   gamma1                                   gamma3                                   csound              log_thermal_time_to_surface                                       pp                                      cno                                tri_alpha                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                              log_opacity                                     logL                           log_L_div_Ledd                        mlt_mixing_length                          mlt_mixing_type                                 conv_vel                             conv_L_div_L                      conv_vel_div_csound                       conv_vel_div_L_vel                            log_mlt_D_mix                          log_Lconv_div_L                              mixing_type                                log_D_mix                                      tau                                   logtau                                    omega                                    i_rot                                    j_rot                                    v_rot                       w_div_w_crit_roche                                   fp_rot                                   ft_rot                        ft_rot_div_fp_rot                              r_e_div_r_p                                  brunt_N                                 lamb_Sl2 
                                       1                  1.7500000000000000E+001                  7.1545614222303877E-001                  4.5228369750022113E+000                 -8.9333990685959037E+000                  3.9174600452400363E+000                  7.3599999999999999E-001                  2.4999999999999992E-001                  1.4000000000000123E-002                 -1.2000000000000000E+001                  4.2501933915433492E+000                  5.1934522412509736E+000                  5.7311756492816092E-003                  9.9999999999999998E-013                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.3443622099748218E+001                  9.5734692707240097E+000                  6.2362772420085211E-001                 -1.7769147416260889E+001                  6.2627782288066836E-001                  1.3414409351414618E+000                  1.3294987042416107E+000                  3.0847170536755375E+006                 -1.5046009087090633E+000                  1.8898050129725845E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3599999999999999E-001                  2.6605031474230899E-005                  2.4997339496852569E-001                  2.4464774663588294E-003                  7.1710600280641018E-004                  6.6579710144819620E-003                  2.5810601031855462E-001                  4.4707724122378254E+000                 -6.2471407954931357E-001                  7.9743577984104311E+008                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  6.6666666666666663E-001                 -1.7609125905568127E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.7609810201364034E-003                  3.3283803218437256E+000 
                                       2                  1.7499999999982499E+001                  7.1543426884556005E-001                  4.5276841093360733E+000                 -8.9019983779806822E+000                  3.9476423881355762E+000                  7.3599999999999999E-001                  2.4999999999999992E-001                  1.4000000000000123E-002                 -1.1666876032495455E+001                  4.2502371382978730E+000                  5.1931906779906427E+000                  5.7145445721205742E-003                  2.1533963247857000E-012                 -1.2000000000000000E+001                 -1.0756961951313706E+001                  1.3442422977134109E+001                  9.5714274657777310E+000                  6.3286666488981502E-001                 -1.7712104676910020E+001                  6.2581190554666577E-001                  1.3335352057448031E+000                  1.3249338200666854E+000                  3.0713027308249045E+006                 -1.0112779150294100E+000                  2.0315090142580905E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3599999999999999E-001                  2.6605031474230899E-005                  2.4997339496852569E-001                  2.4464774663588294E-003                  7.1710600280641007E-004                  6.6579710144819620E-003                  2.7495986321291599E-001                  4.4707724122377543E+000                 -6.2471407954938440E-001                  7.9661167456188798E+008                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  7.0509979063299033E-001                 -1.5174941427906374E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.6667835053005942E-003                  3.3239577813441898E+000 
                                       3                  1.7499999999944816E+001                  7.1539044225632176E-001                  4.5326189952343183E+000                 -8.8731874084502547E+000                  3.9765380865569160E+000                  7.3599999999999999E-001                  2.4999999999999992E-001                  1.4000000000000123E-002                 -1.1967906028159437E+001                  4.2503247914754141E+000                  5.1926666364462664E+000                  5.7145060938282631E-003                  1.0766981623928496E-012                 -1.1501221442873810E+001                 -1.0258183394187515E+001                  1.3442333050462146E+001                  9.5697914926942609E+000                  6.4052585063570600E-001                 -1.7661088225023811E+001                  6.2527052668184901E-001                  1.3252170857419252E+000                  1.3200566819403352E+000                  3.0620075750658493E+006                 -8.8541378866858156E-001                  2.1708546002211143E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3599999999999999E-001                  2.6605031474230899E-005                  2.4997339496852569E-001                  2.4464774663588294E-003                  7.1710600280641018E-004                  6.6579710144819629E-003                  2.9051840137121787E-001                  4.4707724122377561E+000                 -6.0272890978191973E-001                  7.9506693587584686E+008                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  7.9114945973309758E-001                 -1.0174146415620056E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.2589713121011200E-003                  3.3077204922171051E+000 
                                       4                  1.7499999999925972E+001                  7.1536993095491797E-001                  4.5358794393048560E+000                 -8.8555738286876338E+000                  3.9947895851228572E+000                  7.3599999999999999E-001                  2.4999999999999992E-001                  1.4000000000000123E-002                 -1.1967906028159437E+001                  4.2503658140777540E+000                  5.1924213976974345E+000                  5.7223655353321242E-003                  1.0766981623928504E-012                 -1.1373649931726151E+001                 -1.0130611883039856E+001                  1.3442785765000913E+001                  9.5689078556189138E+000                  6.4481227997672219E-001                 -1.7630534318822530E+001                  6.2487473143929417E-001                  1.3197633384910077E+000                  1.3168194128016797E+000                  3.0579454713859987E+006                 -7.8816767869502202E-001                  2.2607105027738990E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3599999999999999E-001                  2.6605031474230899E-005                  2.4997339496852569E-001                  2.4464774663588294E-003                  7.1710600280641018E-004                  6.6579710144819611E-003                  3.0005953503566712E-001                  4.4707724122377570E+000                 -5.9286897516485926E-001                  7.9563745613680863E+008                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  8.3575020211036100E-001                 -7.7923509709484320E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.0558669389768476E-003                  3.3023410037444565E+000 
                                       5                  1.7499999999907132E+001                  7.1535023214671234E-001                  4.5393899965085813E+000                 -8.8377036339589026E+000                  4.0137856411498039E+000                  7.3599999999999999E-001                  2.4999999999999992E-001                  1.4000000000000123E-002                 -1.1898825109016137E+001                  4.2504052116936979E+000                  5.1921858842432842E+000                  5.7366989558892689E-003                  1.2623357765985136E-012                 -1.1275167881073498E+001                 -1.0032129832387204E+001                  1.3443671822864321E+001                  9.5681074660494740E+000                  6.4884074805283287E-001                 -1.7600044168558785E+001                  6.2441310575953557E-001                  1.3140718136915466E+000                  1.3134075302637251E+000                  3.0553023037917968E+006                 -6.9641996471369216E-001                  2.3556773448661136E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3599999999999999E-001                  2.6605031474230899E-005                  2.4997339496852569E-001                  2.4464774663588294E-003                  7.1710600280641018E-004                  6.6579710144819620E-003                  3.0975355923451381E-001                  4.4707724122377579E+000                 -5.8363165288827967E-001                  7.9711015294927752E+008                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  8.8134585422414724E-001                 -5.4853634032576912E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.8538931226784136E-003                  3.2989856514446947E+000 
                                       6                  1.7499999999885041E+001                  7.1532806481218270E-001                  4.5431380740063299E+000                 -8.8197248262633359E+000                  4.0334017160967255E+000                  7.3599999999999999E-001                  2.4999999999999992E-001                  1.4000000000000123E-002                 -1.1898825109016137E+001                  4.2504495463622085E+000                  5.1919208705512307E+000                  5.7577790164479699E-003                  1.2623357765985136E-012                 -1.1182492247611352E+001                 -9.9394541989250573E+000                  1.3445025191799736E+001                  9.5674048279707691E+000                  6.5255957287974553E-001                 -1.7569892191286840E+001                  6.2387844578055596E-001                  1.3083422177803321E+000                  1.3099358548500202E+000                  3.0543862004054110E+006                 -6.2052740860144529E-001                  2.4552475666612452E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3599999999999999E-001                  2.6605031474230899E-005                  2.4997339496852569E-001                  2.4464774663588299E-003                  7.1710600280641018E-004                  6.6579710144819611E-003                  3.1951389064005209E-001                  4.4707724122377588E+000                 -5.7351565813262473E-001                  7.9966128706304836E+008                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  9.3601474229532167E-001                 -2.8717311040646225E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.6167906684634572E-003                  3.2971200609212028E+000 
                                       7                  1.7499999999862951E+001                  7.1530679322842838E-001                  4.5486784328494618E+000                 -8.7949996747835062E+000                  4.0612636895703798E+000                  7.3599999999999999E-001                  2.4999999999999992E-001                  1.4000000000000123E-002                 -1.1597795113352156E+001                  4.2504920895291693E+000                  5.1916665784070171E+000                  5.7989487621970563E-003                  2.5246715531970289E-012                 -1.1106157032867443E+001                 -9.8631189841811491E+000                  1.3447706481215759E+001                  9.5666182035151497E+000                  6.5709026697505812E-001                 -1.7529347417657210E+001                  6.2301372989722015E-001                  1.3007570778802995E+000                  1.3052747085125129E+000                  3.0565378703038646E+006                 -4.9891688330370937E-001                  2.5990904534595065E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3599999999999999E-001                  2.6605031474230899E-005                  2.4997339496852569E-001                  2.4464774663588299E-003                  7.1710600280641028E-004                  6.6579710144819611E-003                  3.3293514454498147E-001                  4.4707724122377597E+000                 -5.6409554485564128E-001                  8.0306865721707344E+008                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  9.9193176135846550E-001                 -3.5182035361650491E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  2.3794510864477160E-003                  3.2975612964799650E+000 
                                       8                  1.7499999999818769E+001                  7.1526659592940167E-001                  4.5540908071628081E+000                 -8.7725100385913546E+000                  4.0874548511716124E+000                  7.3599999999999999E-001                  2.4999999999999992E-001                  1.4000000000000123E-002                 -1.1898825109016137E+001                  4.2505724841261259E+000                  5.1911860719191054E+000                  5.8475023131516453E-003                  1.2623357765985128E-012                 -1.0984802265143282E+001                 -9.7417642164569873E+000                  1.3450944249185046E+001                  9.5660758028040735E+000                  6.6065758379969797E-001                 -1.7493334086371476E+001                  6.2209423776381390E-001                  1.2946784080801081E+000                  1.3014566648488977E+000                  3.0624104457053174E+006                 -4.4840816107528514E-001                  2.7372339707091191E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3599999999999999E-001                  2.6605031474230899E-005                  2.4997339496852569E-001                  2.4464774663588299E-003                  7.1710600280641028E-004                  6.6579710144819611E-003                  3.4513090112933426E-001                  4.4707724122377615E+000                 -5.4703875986963202E-001                  8.1139853879545867E+008                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  1.1072921545334260E+000                  4.4262222831501642E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  1.8908675039956224E-003                  3.3036411012130333E+000 
                                       9                  1.7499999999796678E+001                  7.1524750767695255E-001                  4.5576386013905577E+000                 -8.7586337936676095E+000                  4.1040802047314378E+000                  7.3599999999999999E-001                  2.4999999999999992E-001                  1.4000000000000123E-002                 -1.1898825109016137E+001                  4.2506106606304765E+000                  5.1909579122330411E+000                  5.8841174707087388E-003                  1.2623357765985145E-012                 -1.0934851001776559E+001                 -9.6918129530902650E+000                  1.3453376974569803E+001                  9.5658345009245203E+000                  6.6255424346512892E-001                 -1.7471603103728711E+001                  6.2145450269834779E-001                  1.2915647629492224E+000                  1.2994508851953692E+000                  3.0684220370967179E+006                 -4.0285285862487841E-001                  2.8261078244765246E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3599999999999999E-001                  2.6605031474230899E-005                  2.4997339496852569E-001                  2.4464774663588299E-003                  7.1710600280641028E-004                  6.6579710144819620E-003                  3.5261693939792266E-001                  4.4707724122377623E+000                 -5.3929961175382368E-001                  8.1617429209499633E+008                                        0                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                                        0                 -9.8999999999999986E+001                  1.1666231692782858E+000                  6.6930597320971952E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000                  1.6337271742042593E-003                  3.3091442563514444E+000 
